traffic_id,date,time,city_zone,road_type,vehicle_count,avg_speed,weather,visibility,traffic_signal,accident_occurred,accident_severity,road_condition,day_of_week,vehicle_count_norm,avg_speed_norm,visibility_norm
1719,2023-01-11,15:27:00,West,Crossroad,61.0,27.24,Clear,6,Red,0,Major,Fair,Wednesday,0.277743335399876,0.18073173288604671,0.5555555555555556
1720,2023-07-07,08:30:00,South,Arterial,24.0,34.34,Rain,9,Yellow,0,Major,Poor,Friday,0.09423434593924365,0.25516301499108923,0.8888888888888888
1721,2023-04-11,01:24:00,East,Highway,152.0,59.09,Rain,3,Green,1,Fatal,Poor,Tuesday,0.7290762554246745,0.5146241744417654,0.2222222222222222
1722,2023-10-11,01:16:00,North,Residential,52.0,44.71,Snow,3,Green,0,Fatal,Fair,Wednesday,0.23310601363918165,0.36387461998113013,0.2222222222222222
1723,2023-05-23,05:14:00,West,Residential,63.0,22.87,Rain,4,Yellow,0,Fatal,Good,Tuesday,0.28766274023558586,0.13491980291435163,0.3333333333333333
1724,2023-11-14,01:36:00,South,Residential,47.0,25.56,Snow,4,Red,1,Minor,Good,Tuesday,0.208307501549907,0.16311982388090995,0.3333333333333333
1725,2023-11-05,22:04:00,North,Highway,142.0,60.69,Fog,1,Green,0,Minor,Poor,Sunday,0.6794792312461252,0.5313974211133242,0.0
1726,2023-10-11,11:46:00,South,Arterial,40.0,21.96,Rain,6,Green,0,Minor,Good,Wednesday,0.1735895846249225,0.12538001886990252,0.5555555555555556
1727,2023-05-20,16:52:00,North,Highway,147.0,59.52,Snow,1,Green,0,Minor,Good,Saturday,0.7042777433353998,0.5191319844847468,0.0
1728,2023-03-09,07:55:00,Central,Residential,5.0,48.42,Fog,4,Red,0,Minor,Good,Thursday,0.0,0.4027675857008073,0.3333333333333333
1729,2023-02-26,22:15:00,South,Highway,171.0,76.24,Clear,1,Red,0,Minor,Good,Sunday,0.8233106013639181,0.6944124122025369,0.0
1730,2023-09-28,15:43:00,West,Crossroad,50.0,22.63,Snow,6,Yellow,0,Minor,Poor,Thursday,0.2231866088034718,0.13240381591361777,0.5555555555555556
1731,2023-10-23,22:53:00,West,Residential,83.0,47.18,Snow,8,Green,1,Minor,Poor,Monday,0.3868567885926844,0.38976831953034907,0.7777777777777777
1732,2023-04-16,02:38:00,East,Residential,53.0,50.24,Clear,7,Yellow,0,Minor,Fair,Sunday,0.23806571605703658,0.4218471537897054,0.6666666666666665
1733,2023-07-11,00:20:00,West,Arterial,53.0,26.63,Clear,3,Green,0,Minor,Fair,Tuesday,0.23806571605703658,0.17433693259251493,0.2222222222222222
1734,2023-10-30,23:08:00,East,Crossroad,41.0,33.06,Rain,4,Green,0,Minor,Good,Monday,0.17854928704277742,0.24174441765384214,0.3333333333333333
1735,2023-05-10,15:25:00,West,Crossroad,40.0,30.25,Fog,2,Green,0,Minor,Fair,Wednesday,0.1735895846249225,0.21228640318691688,0.1111111111111111
1736,2023-01-27,07:09:00,North,Residential,48.0,31.35,Fog,4,Green,0,Minor,Fair,Friday,0.21326720396776194,0.2238180102736136,0.3333333333333333
1737,2023-12-01,13:04:00,Central,Residential,51.0,23.52,Fog,4,Yellow,1,Major,Poor,Friday,0.22814631122132673,0.1417339343746724,0.3333333333333333
1738,2023-02-04,11:21:00,South,Residential,35.0,21.72,Rain,3,Green,0,Major,Good,Saturday,0.14879107253564786,0.12286403186916868,0.2222222222222222
1739,2023-10-15,08:03:00,North,Arterial,69.0,15.15,Fog,4,Green,0,Major,Fair,Sunday,0.3174209547427154,0.0539888877240801,0.3333333333333333
1740,2023-11-10,14:22:00,Central,Residential,73.0,43.09,Fog,1,Red,0,Major,Good,Friday,0.33725976441413513,0.3468917077261768,0.0
1741,2023-09-07,13:48:00,Central,Highway,143.0,53.97,Clear,6,Green,0,Major,Fair,Thursday,0.6844389336639801,0.46094978509277706,0.5555555555555556
1742,2023-08-14,23:46:00,East,Arterial,42.0,31.49,Rain,10,Green,0,Major,Good,Monday,0.18350898946063235,0.22528566935737498,1.0
1743,2023-07-21,07:02:00,North,Residential,29.0,34.85,Clear,7,Green,0,Major,Good,Friday,0.11903285802851829,0.2605094873676486,0.6666666666666665
1744,2023-08-02,04:27:00,Central,Residential,80.0,37.32,Rain,3,Green,0,Major,Good,Wednesday,0.3719776813391196,0.2864031869168676,0.2222222222222222
1745,2023-05-16,23:30:00,North,Arterial,31.0,19.22,Snow,8,Green,1,Fatal,Poor,Tuesday,0.12895226286422815,0.09665583394485795,0.7777777777777777
1746,2023-08-24,10:39:00,East,Crossroad,43.0,30.29,Fog,3,Yellow,0,Fatal,Poor,Thursday,0.18846869187848728,0.21270573435370582,0.2222222222222222
1747,2023-06-17,16:09:00,Central,Residential,59.0,27.72,Rain,7,Green,0,Fatal,Good,Saturday,0.26782393056416615,0.18576370688751442,0.6666666666666665
1748,2023-06-18,16:19:00,West,Crossroad,60.0,59.35,Clear,5,Yellow,0,Fatal,Fair,Sunday,0.2727836329820211,0.5173498270258937,0.4444444444444445
1749,2023-03-17,17:14:00,South,Arterial,66.0,31.62,Snow,9,Green,0,Fatal,Good,Friday,0.30254184748915064,0.22664849564943917,0.8888888888888888
1750,2023-07-31,23:25:00,West,Residential,46.0,29.15,Fog,2,Green,0,Fatal,Good,Monday,0.20334779913205206,0.20075479610022012,0.1111111111111111
1751,2023-12-06,02:49:00,East,Highway,173.0,58.98,Snow,3,Red,0,Fatal,Fair,Wednesday,0.833230006199628,0.5134710137330957,0.2222222222222222
1752,2023-01-16,10:23:00,North,Residential,50.0,32.41,Rain,7,Red,0,Fatal,Fair,Monday,0.2231866088034718,0.2349302861935213,0.6666666666666665
1753,2023-07-27,13:54:00,South,Residential,39.0,21.02,Rain,6,Yellow,0,Fatal,Good,Thursday,0.16862988220706757,0.11552573645036167,0.5555555555555556
1754,2023-06-17,18:24:00,North,Highway,156.0,79.39,Clear,1,Green,0,Fatal,Poor,Saturday,0.7489150650960942,0.7274347415871685,0.0
1755,2023-08-08,15:57:00,North,Arterial,60.0,34.66,Clear,3,Green,1,Major,Fair,Tuesday,0.2727836329820211,0.25851766432540096,0.2222222222222222
1756,2023-07-07,21:43:00,East,Highway,174.0,71.23,Clear,6,Green,0,Major,Fair,Friday,0.8381897086174829,0.6418911835622183,0.5555555555555556
1757,2023-10-26,02:02:00,Central,Highway,184.0,50.02,Rain,8,Green,0,Major,Fair,Thursday,0.8877867327960322,0.41954083237236606,0.7777777777777777
1758,2023-10-31,09:39:00,Central,Highway,158.0,67.8,Fog,4,Green,0,Major,Good,Tuesday,0.758834469931804,0.6059335360100639,0.3333333333333333
1759,2023-05-14,05:41:00,Central,Highway,134.0,67.4,Snow,5,Yellow,1,Major,Good,Sunday,0.6398016119032858,0.6017402243421743,0.4444444444444445
1760,2023-12-07,05:44:00,West,Crossroad,75.0,14.27,Fog,3,Yellow,0,Major,Fair,Thursday,0.347179169249845,0.044763602054722726,0.2222222222222222
1761,2023-07-25,13:51:00,South,Residential,60.0,12.05,Fog,4,Green,0,Major,Good,Tuesday,0.2727836329820211,0.02149072229793479,0.3333333333333333
1762,2023-03-21,01:05:00,North,Highway,130.0,77.03,Rain,3,Green,0,Major,Fair,Tuesday,0.6199628022318661,0.7026942027466192,0.2222222222222222
1763,2023-02-07,09:49:00,East,Residential,38.0,22.61,Rain,7,Yellow,0,Major,Fair,Tuesday,0.16367017978921264,0.1321941503302233,0.6666666666666665
1764,2023-11-26,21:42:00,Central,Residential,46.0,48.54,Rain,1,Red,0,Major,Poor,Sunday,0.20334779913205206,0.4040255792011741,0.0
1765,2023-07-20,06:22:00,North,Highway,113.0,69.49,Clear,3,Red,0,Major,Fair,Thursday,0.5356478611283323,0.623650277806898,0.2222222222222222
1766,2023-08-26,21:25:00,East,Crossroad,79.0,46.86,Rain,7,Red,0,Major,Poor,Saturday,0.3670179789212647,0.38641367019603734,0.6666666666666665
1767,2023-10-18,22:11:00,North,Arterial,47.0,22.09,Fog,4,Red,0,Major,Good,Wednesday,0.208307501549907,0.12674284516196666,0.3333333333333333
1768,2023-06-21,04:02:00,South,Arterial,91.0,44.76,Snow,3,Red,0,Major,Good,Wednesday,0.42653440793552383,0.3643987839396163,0.2222222222222222
1769,2023-01-05,20:23:00,East,Residential,63.0,25.5,Fog,4,Green,0,Major,Good,Thursday,0.28766274023558586,0.1624908271307265,0.3333333333333333
1770,2023-09-14,06:13:00,South,Residential,49.0,30.72,Fog,2,Yellow,0,Major,Fair,Thursday,0.21822690638561687,0.21721354439668727,0.1111111111111111
1771,2023-01-21,14:46:00,Central,Residential,56.0,43.61,Snow,6,Green,1,Fatal,Fair,Saturday,0.25294482331060136,0.35234301289443337,0.5555555555555556
1772,2023-11-18,02:30:00,West,Crossroad,67.0,23.38,Rain,4,Red,0,Fatal,Poor,Saturday,0.30750154990700557,0.140266275290911,0.3333333333333333
1773,2023-06-03,20:54:00,North,Arterial,77.0,34.51,Fog,1,Red,0,Fatal,Fair,Saturday,0.35709857408555484,0.2569451724499423,0.0
1774,2023-01-21,07:52:00,West,Arterial,63.0,43.73,Snow,1,Green,0,Fatal,Fair,Saturday,0.28766274023558586,0.35360100639480024,0.0
1775,2023-05-21,17:52:00,Central,Crossroad,27.0,39.64,Clear,5,Yellow,0,Fatal,Poor,Sunday,0.10911345319280844,0.31072439459062795,0.4444444444444445
1776,2023-12-06,01:31:00,Central,Arterial,39.0,19.46,Fog,4,Green,0,Fatal,Good,Wednesday,0.16862988220706757,0.09917182094559181,0.3333333333333333
1777,2023-06-18,05:34:00,South,Highway,156.0,84.09,Snow,4,Green,0,Fatal,Fair,Sunday,0.7489150650960942,0.7767061536848727,0.3333333333333333
1778,2023-01-11,03:08:00,East,Arterial,13.0,31.74,Fog,4,Yellow,0,Fatal,Fair,Wednesday,0.039677619342839435,0.22790648914980605,0.3333333333333333
1779,2023-08-07,06:46:00,South,Residential,62.0,41.23,Clear,9,Red,0,Fatal,Fair,Monday,0.28270303781773093,0.3273928084704895,0.8888888888888888
1780,2023-11-24,02:04:00,South,Highway,147.0,67.01,Clear,5,Green,0,Fatal,Good,Friday,0.7042777433353998,0.5976517454659818,0.4444444444444445
1781,2023-02-28,14:21:00,North,Crossroad,54.0,32.43,Clear,10,Red,0,Fatal,Poor,Tuesday,0.2430254184748915,0.23513995177691582,1.0
1782,2023-02-12,11:50:00,North,Residential,6.0,41.56,Rain,9,Red,0,Fatal,Good,Sunday,0.004959702417854931,0.3308522905964986,0.8888888888888888
1783,2023-01-10,19:51:00,North,Highway,169.0,64.41,Rain,3,Green,0,Fatal,Fair,Tuesday,0.8133911965282082,0.5703952196246985,0.2222222222222222
1784,2023-12-20,17:12:00,West,Residential,54.0,50.74,Clear,7,Red,0,Fatal,Fair,Wednesday,0.2430254184748915,0.4270887933745676,0.6666666666666665
1785,2023-09-20,12:13:00,South,Arterial,54.0,39.23,Snow,2,Yellow,0,Fatal,Poor,Wednesday,0.2430254184748915,0.30642625013104097,0.1111111111111111
1786,2023-04-27,21:59:00,West,Crossroad,44.0,42.5,Snow,6,Red,0,Fatal,Poor,Thursday,0.1934283942963422,0.3407065730160394,0.5555555555555556
1787,2023-01-22,01:28:00,South,Highway,156.0,65.55,Fog,3,Green,0,Fatal,Poor,Sunday,0.7489150650960942,0.5823461578781842,0.2222222222222222
1788,2023-08-01,23:53:00,North,Residential,24.0,34.3,Snow,2,Green,0,Fatal,Good,Tuesday,0.09423434593924365,0.2547436838243002,0.1111111111111111
1789,2023-10-15,03:37:00,South,Crossroad,33.0,26.89,Snow,6,Yellow,1,Minor,Poor,Sunday,0.138871667699938,0.17706258517664325,0.5555555555555556
1790,2023-11-23,10:15:00,East,Crossroad,33.0,23.47,Fog,1,Green,0,Minor,Good,Thursday,0.138871667699938,0.14120977041618615,0.0
1791,2023-12-07,04:44:00,East,Crossroad,92.0,42.65,Rain,7,Red,0,Minor,Fair,Thursday,0.43149411035337876,0.34227906489149806,0.6666666666666665
1792,2023-09-29,11:04:00,West,Residential,88.0,22.22,Fog,1,Red,0,Minor,Good,Friday,0.41165530068195905,0.1281056714540308,0.0
1793,2023-06-17,05:45:00,North,Arterial,51.0,27.06,Clear,2,Red,0,Minor,Good,Saturday,0.22814631122132673,0.17884474263549638,0.1111111111111111
1794,2023-06-20,10:56:00,North,Arterial,36.0,24.65,Rain,4,Yellow,1,Major,Good,Tuesday,0.15375077495350278,0.15358003983646085,0.3333333333333333
1795,2023-10-09,17:58:00,North,Residential,74.0,28.83,Fog,1,Green,0,Major,Fair,Monday,0.34221946683199006,0.19740014676590834,0.0
1796,2023-08-04,02:42:00,East,Residential,71.0,46.04,Clear,2,Green,0,Major,Good,Friday,0.3273403595784253,0.3778173812768634,0.1111111111111111
1797,2023-10-29,00:06:00,West,Highway,196.0,52.16,Snow,9,Red,0,Major,Fair,Sunday,0.9473031618102914,0.441975049795576,0.8888888888888888
1798,2023-03-23,18:35:00,South,Highway,175.0,73.17,Fog,1,Green,0,Major,Good,Thursday,0.8431494110353378,0.6622287451514834,0.0
1799,2023-01-09,15:13:00,South,Arterial,30.0,40.06,Rain,9,Red,0,Major,Good,Monday,0.12399256044637322,0.3151273718419122,0.8888888888888888
1800,2023-10-23,23:49:00,South,Crossroad,56.0,30.18,Rain,4,Green,0,Major,Fair,Monday,0.25294482331060136,0.21155257364503616,0.3333333333333333
1801,2023-07-18,06:52:00,Central,Residential,33.0,26.25,Fog,4,Green,0,Major,Fair,Tuesday,0.138871667699938,0.17035328650801973,0.3333333333333333
1802,2023-05-28,08:15:00,Central,Highway,190.0,64.01,Snow,10,Red,0,Major,Poor,Sunday,0.9175449473031617,0.5662019079568089,1.0
1803,2023-02-28,12:37:00,South,Residential,65.0,25.67,Rain,10,Yellow,0,Major,Good,Tuesday,0.2975821450712957,0.16427298458957962,1.0
1804,2023-12-10,07:08:00,North,Arterial,34.0,40.66,Rain,2,Yellow,0,Major,Good,Sunday,0.14383137011779293,0.32141733934374667,0.1111111111111111
1805,2023-03-10,06:17:00,North,Highway,123.0,60.68,Rain,1,Yellow,0,Major,Good,Friday,0.5852448853068816,0.531292588321627,0.0
1806,2023-06-24,06:28:00,South,Arterial,50.0,41.11,Clear,7,Red,0,Major,Fair,Saturday,0.2231866088034718,0.32613481497012264,0.6666666666666665
1807,2023-09-23,21:17:00,West,Arterial,46.0,35.17,Rain,6,Green,0,Major,Fair,Saturday,0.20334779913205206,0.2638641367019604,0.5555555555555556
1808,2023-12-07,21:15:00,West,Crossroad,63.0,37.88,Fog,3,Red,1,Major,Good,Thursday,0.28766274023558586,0.2922738232519132,0.2222222222222222
1809,2023-03-23,01:50:00,North,Crossroad,30.0,29.73,Fog,1,Green,0,Major,Fair,Thursday,0.12399256044637322,0.20683509801866024,0.0
1810,2023-03-14,09:17:00,South,Crossroad,73.0,48.95,Clear,2,Red,0,Major,Poor,Tuesday,0.33725976441413513,0.4083237236607611,0.1111111111111111
1811,2023-06-28,09:41:00,South,Crossroad,22.0,34.81,Rain,8,Yellow,0,Major,Fair,Wednesday,0.08431494110353378,0.2600901562008596,0.7777777777777777
1812,2023-05-19,05:30:00,South,Crossroad,10.0,32.38,Rain,8,Green,0,Major,Good,Friday,0.02479851208927464,0.23461578781842962,0.7777777777777777
1813,2023-10-10,16:41:00,South,Highway,187.0,56.42,Fog,3,Yellow,0,Major,Fair,Tuesday,0.9026658400495969,0.4866338190586016,0.2222222222222222
1814,2023-05-20,21:33:00,East,Crossroad,33.0,47.64,Clear,2,Green,0,Major,Poor,Saturday,0.138871667699938,0.39459062794842226,0.1111111111111111
1815,2023-05-25,08:51:00,South,Arterial,19.0,26.94,Snow,3,Yellow,0,Major,Good,Thursday,0.069435833849969,0.17758674913512945,0.2222222222222222
1816,2023-06-17,22:49:00,Central,Crossroad,61.0,26.93,Fog,2,Green,0,Major,Fair,Saturday,0.277743335399876,0.17748191634343224,0.1111111111111111
1817,2023-06-06,23:48:00,West,Residential,45.0,37.95,Fog,4,Yellow,0,Major,Good,Tuesday,0.19838809671419713,0.2930076527937939,0.3333333333333333
1818,2023-11-05,18:36:00,East,Highway,158.0,66.13,Snow,4,Red,0,Major,Poor,Sunday,0.758834469931804,0.5884264597966243,0.3333333333333333
1819,2023-06-16,01:54:00,East,Residential,43.0,34.96,Snow,6,Green,0,Major,Poor,Friday,0.18846869187848728,0.2616626480763183,0.5555555555555556
1820,2023-08-09,17:01:00,North,Highway,147.0,67.66,Rain,1,Green,0,Major,Fair,Wednesday,0.7042777433353998,0.6044658769263025,0.0
1821,2023-07-31,17:47:00,North,Highway,140.0,62.54,Snow,4,Yellow,0,Major,Good,Monday,0.6695598264104153,0.5507914875773142,0.3333333333333333
1822,2023-04-22,11:06:00,North,Residential,30.0,39.65,Clear,2,Yellow,0,Major,Fair,Saturday,0.12399256044637322,0.31082922738232516,0.1111111111111111
1823,2023-11-26,18:56:00,West,Arterial,33.0,28.86,Clear,10,Red,0,Major,Good,Sunday,0.138871667699938,0.19771464514100007,1.0
1824,2023-05-09,19:34:00,South,Highway,155.0,65.7,Snow,9,Yellow,0,Major,Fair,Tuesday,0.7439553626782393,0.5839186497536429,0.8888888888888888
1825,2023-12-23,23:00:00,West,Arterial,65.0,28.55,Snow,2,Red,0,Major,Good,Saturday,0.2975821450712957,0.1944648285983856,0.1111111111111111
1826,2023-04-28,18:17:00,North,Crossroad,58.0,36.41,Fog,2,Red,1,Minor,Fair,Friday,0.2628642281463112,0.27686340287241845,0.1111111111111111
1827,2023-11-18,18:01:00,East,Arterial,58.0,25.39,Rain,1,Green,0,Minor,Good,Saturday,0.2628642281463112,0.16133766642205682,0.0
1828,2023-04-11,06:12:00,South,Residential,52.0,34.91,Snow,8,Green,0,Minor,Poor,Tuesday,0.23310601363918165,0.261138484117832,0.7777777777777777
1829,2023-03-10,01:07:00,South,Residential,50.0,15.31,Fog,2,Yellow,0,Minor,Fair,Friday,0.2231866088034718,0.055666212391235995,0.1111111111111111
1830,2023-03-23,15:24:00,North,Arterial,53.0,49.7,Fog,2,Green,0,Minor,Poor,Thursday,0.23806571605703658,0.4161861830380543,0.1111111111111111
1831,2023-08-04,03:05:00,South,Arterial,42.0,32.72,Clear,2,Green,0,Minor,Fair,Friday,0.18350898946063235,0.23818010273613582,0.1111111111111111
1832,2023-12-25,05:17:00,Central,Residential,57.0,34.5,Snow,9,Green,0,Minor,Poor,Monday,0.2579045257284563,0.2568403396582451,0.8888888888888888
1833,2023-04-21,14:27:00,South,Crossroad,73.0,21.94,Fog,2,Red,0,Minor,Fair,Friday,0.33725976441413513,0.12517035328650805,0.1111111111111111
1834,2023-01-11,06:25:00,East,Crossroad,64.0,36.72,Snow,2,Green,0,Minor,Poor,Wednesday,0.2926224426534408,0.28011321941503303,0.1111111111111111
1835,2023-03-06,01:14:00,Central,Highway,147.0,66.71,Snow,10,Red,0,Minor,Poor,Monday,0.7042777433353998,0.5945067617150644,1.0
1836,2023-03-11,01:33:00,South,Arterial,70.0,38.98,Rain,9,Green,0,Minor,Good,Saturday,0.32238065716057035,0.3038054303386099,0.8888888888888888
1837,2023-10-06,02:15:00,Central,Highway,127.0,70.56,Fog,1,Yellow,0,Minor,Poor,Friday,0.6050836949783013,0.634867386518503,0.0
1838,2023-06-20,17:08:00,South,Highway,148.0,64.58,Snow,3,Red,0,Minor,Good,Tuesday,0.7092374457532548,0.5721773770835518,0.2222222222222222
1839,2023-04-23,22:40:00,North,Arterial,51.0,30.8,Snow,9,Green,1,Major,Fair,Sunday,0.22814631122132673,0.2180522067302652,0.8888888888888888
1840,2023-08-24,05:43:00,East,Residential,73.0,39.16,Clear,1,Green,0,Major,Good,Thursday,0.33725976441413513,0.30569242058916024,0.0
1841,2023-12-20,00:55:00,North,Highway,127.0,60.85,Fog,1,Green,1,Minor,Poor,Wednesday,0.6050836949783013,0.5330747457804802,0.0
1842,2023-09-04,03:28:00,Central,Residential,53.0,52.29,Clear,10,Yellow,1,Minor,Poor,Monday,0.23806571605703658,0.4433378760876402,1.0
1843,2023-06-30,10:24:00,North,Residential,62.0,25.2,Fog,1,Red,0,Minor,Good,Friday,0.28270303781773093,0.15934584337980917,0.0
1844,2023-03-17,19:42:00,Central,Crossroad,99.0,34.12,Fog,1,Red,1,Major,Poor,Friday,0.4662120272783633,0.25285669357374985,0.0
1845,2023-09-14,19:50:00,North,Residential,75.0,30.79,Snow,9,Red,0,Major,Good,Thursday,0.347179169249845,0.21794737393856795,0.8888888888888888
1846,2023-01-14,01:38:00,North,Highway,160.0,70.72,Fog,3,Green,0,Major,Fair,Saturday,0.7687538747675139,0.6365447111856589,0.2222222222222222
1847,2023-02-15,11:46:00,Central,Residential,74.0,40.46,Rain,10,Red,0,Major,Fair,Wednesday,0.34221946683199006,0.31932068350980186,1.0
1848,2023-07-31,04:51:00,East,Arterial,67.0,29.48,Fog,1,Red,0,Major,Poor,Monday,0.30750154990700557,0.20421427822622917,0.0
1849,2023-03-29,18:24:00,North,Highway,138.0,66.66,Snow,4,Green,0,Major,Fair,Wednesday,0.6596404215747055,0.5939825977565782,0.3333333333333333
1850,2023-11-05,19:35:00,West,Residential,68.0,37.77,Clear,9,Yellow,0,Major,Poor,Sunday,0.3124612523248605,0.29112066254324354,0.8888888888888888
1851,2023-02-03,01:17:00,North,Highway,171.0,75.62,Snow,2,Red,0,Major,Poor,Friday,0.8233106013639181,0.687912779117308,0.1111111111111111
1852,2023-09-28,23:00:00,East,Residential,31.0,25.3,Rain,8,Yellow,0,Major,Fair,Thursday,0.12895226286422815,0.16039417129678163,0.7777777777777777
1853,2023-05-08,16:12:00,West,Arterial,47.0,43.08,Clear,4,Red,0,Major,Fair,Monday,0.208307501549907,0.34678687493447946,0.3333333333333333
1854,2023-02-03,04:44:00,West,Residential,39.0,42.82,Rain,5,Yellow,0,Major,Poor,Friday,0.16862988220706757,0.3440612223503512,0.4444444444444445
1855,2023-03-23,00:15:00,West,Arterial,58.0,32.32,Fog,4,Yellow,0,Major,Poor,Thursday,0.2628642281463112,0.23398679106824616,0.3333333333333333
1856,2023-06-08,08:05:00,West,Highway,121.0,53.47,Snow,7,Red,0,Major,Poor,Thursday,0.5753254804711717,0.45570814550791483,0.6666666666666665
1857,2023-07-11,09:55:00,North,Arterial,55.0,14.94,Snow,6,Green,0,Major,Poor,Tuesday,0.24798512089274644,0.05178739909843798,0.5555555555555556
1858,2023-12-16,05:18:00,South,Highway,170.0,78.42,Clear,5,Red,0,Major,Fair,Saturday,0.8183508989460632,0.7172659607925359,0.4444444444444445
1859,2023-05-24,09:32:00,Central,Highway,206.625,82.46,Rain,6,Yellow,0,Major,Good,Wednesday,1.0,0.7596184086382219,0.5555555555555556
1860,2023-12-24,16:33:00,South,Residential,46.0,31.15,Fog,4,Yellow,0,Major,Good,Sunday,0.20334779913205206,0.22172135443966873,0.3333333333333333
1861,2023-12-23,01:43:00,East,Highway,169.0,77.63,Fog,1,Yellow,0,Major,Poor,Saturday,0.8133911965282082,0.7089841702484537,0.0
1862,2023-05-30,07:13:00,South,Arterial,17.0,17.71,Fog,3,Green,0,Major,Poor,Tuesday,0.059516429014259145,0.08082608239857429,0.2222222222222222
1863,2023-12-29,03:25:00,South,Arterial,37.0,45.83,Clear,10,Green,0,Major,Good,Friday,0.1587104773713577,0.3756158926512213,1.0
1864,2023-08-27,23:56:00,North,Highway,159.0,72.56,Rain,2,Green,0,Major,Poor,Sunday,0.763794172349659,0.6558339448579515,0.1111111111111111
1865,2023-04-12,15:13:00,South,Crossroad,26.0,13.47,Fog,4,Green,0,Major,Good,Wednesday,0.10415375077495351,0.036376978718943284,0.3333333333333333
1866,2023-02-09,02:58:00,Central,Crossroad,67.0,25.37,Fog,4,Red,0,Major,Good,Thursday,0.30750154990700557,0.16112800083866236,0.3333333333333333
