traffic_id,date,time,city_zone,road_type,vehicle_count,avg_speed,weather,visibility,traffic_signal,accident_occurred,accident_severity,road_condition,day_of_week
1705,2023-09-08,19:06:00,West,Crossroad,45,48.37,Snow,3,Red,0,None,Good,Friday
1706,2023-07-05,01:02:00,North,Residential,36,35.97,Clear,5,Yellow,0,None,Poor,Wednesday
1707,2023-02-19,23:43:00,West,Arterial,89,31.68,Clear,1,Yellow,1,Major,Poor,Sunday
1708,2023-11-16,23:17:00,East,Crossroad,38,30.82,Rain,10,Green,0,None,Good,Thursday
1709,2023-05-17,17:22:00,South,Arterial,66,42.08,Clear,6,Yellow,0,None,Poor,Wednesday
1710,2023-03-29,12:13:00,Central,Highway,124,59.74,Rain,10,Green,0,None,Poor,Wednesday
1711,2023-05-19,15:07:00,North,Arterial,37,31.38,Snow,8,Green,0,None,Good,Friday
1712,2023-03-30,07:17:00,North,Highway,158,67.35,Rain,7,Yellow,0,None,Fair,Thursday
1713,2023-11-04,12:28:00,South,Arterial,14,50.64,Clear,8,Green,0,None,Fair,Saturday
1714,2023-07-16,19:48:00,West,Highway,155,75.08,Fog,4,Green,0,None,Poor,Sunday
1715,2023-09-26,10:20:00,North,Crossroad,58,40.81,Snow,4,Red,0,None,Poor,Tuesday
1716,2023-12-27,02:38:00,West,Arterial,59,42.77,Snow,6,Green,0,None,Good,Wednesday
1717,2023-05-21,07:45:00,East,Arterial,60,31.22,Snow,1,Yellow,0,None,Fair,Sunday
1718,2023-10-16,07:41:00,North,Crossroad,95,48.89,Clear,6,Red,0,None,Poor,Monday
1719,2023-01-11,15:27:00,West,Crossroad,61,27.24,Clear,6,Red,0,None,Fair,Wednesday
1720,2023-07-07,08:30:00,South,Arterial,24,34.34,Rain,9,Yellow,0,None,Poor,Friday
1721,2023-04-11,01:24:00,East,Highway,152,59.09,Rain,3,Green,1,Fatal,Poor,Tuesday
1722,2023-10-11,01:16:00,North,Residential,52,44.71,Snow,3,Green,0,None,Fair,Wednesday
1723,2023-05-23,05:14:00,West,Residential,63,22.87,Rain,4,Yellow,0,None,Good,Tuesday
1724,2023-11-14,01:36:00,South,Residential,47,25.56,Snow,4,Red,1,Minor,Good,Tuesday
1725,2023-11-05,22:04:00,North,Highway,142,60.69,Fog,1,Green,0,None,Poor,Sunday
1726,2023-10-11,11:46:00,South,Arterial,40,21.96,Rain,6,Green,0,None,Good,Wednesday
1727,2023-05-20,16:52:00,North,Highway,147,59.52,Snow,1,Green,0,None,Good,Saturday
1728,2023-03-09,07:55:00,Central,Residential,5,48.42,Fog,4,Red,0,None,Good,Thursday
1729,2023-02-26,22:15:00,South,Highway,171,76.24,Clear,1,Red,0,None,Good,Sunday
1730,2023-09-28,15:43:00,West,Crossroad,50,22.63,Snow,6,Yellow,0,None,Poor,Thursday
1731,2023-10-23,22:53:00,West,Residential,83,47.18,Snow,8,Green,1,Minor,Poor,Monday
1732,2023-04-16,02:38:00,East,Residential,53,50.24,Clear,7,Yellow,0,None,Fair,Sunday
1733,2023-07-11,00:20:00,West,Arterial,53,26.63,Clear,3,Green,0,None,Fair,Tuesday
1734,2023-10-30,23:08:00,East,Crossroad,41,33.06,Rain,4,Green,0,None,Good,Monday
1735,2023-05-10,15:25:00,West,Crossroad,40,30.25,Fog,2,Green,0,None,Fair,Wednesday
1736,2023-01-27,07:09:00,North,Residential,48,31.35,Fog,4,Green,0,None,Fair,Friday
1737,2023-12-01,13:04:00,Central,Residential,51,23.52,Fog,4,Yellow,1,Major,Poor,Friday
1738,2023-02-04,11:21:00,South,Residential,35,21.72,Rain,3,Green,0,None,Good,Saturday
1739,2023-10-15,08:03:00,North,Arterial,69,15.15,Fog,4,Green,0,None,Fair,Sunday
1740,2023-11-10,14:22:00,Central,Residential,73,43.09,Fog,1,Red,0,None,Good,Friday
1741,2023-09-07,13:48:00,Central,Highway,143,53.97,Clear,6,Green,0,None,Fair,Thursday
1742,2023-08-14,23:46:00,East,Arterial,42,31.49,Rain,10,Green,0,None,Good,Monday
1743,2023-07-21,07:02:00,North,Residential,29,34.85,Clear,7,Green,0,None,Good,Friday
1744,2023-08-02,04:27:00,Central,Residential,80,37.32,Rain,3,Green,0,None,Good,Wednesday
1745,2023-05-16,23:30:00,North,Arterial,31,19.22,Snow,8,Green,1,Fatal,Poor,Tuesday
1746,2023-08-24,10:39:00,East,Crossroad,43,30.29,Fog,3,Yellow,0,None,Poor,Thursday
1747,2023-06-17,16:09:00,Central,Residential,59,27.72,Rain,7,Green,0,None,Good,Saturday
1748,2023-06-18,16:19:00,West,Crossroad,60,59.35,Clear,5,Yellow,0,None,Fair,Sunday
1749,2023-03-17,17:14:00,South,Arterial,66,31.62,Snow,9,Green,0,None,Good,Friday
1750,2023-07-31,23:25:00,West,Residential,46,29.15,Fog,2,Green,0,None,Good,Monday
1751,2023-12-06,02:49:00,East,Highway,173,58.98,Snow,3,Red,0,None,Fair,Wednesday
1752,2023-01-16,10:23:00,North,Residential,50,32.41,Rain,7,Red,0,None,Fair,Monday
1753,2023-07-27,13:54:00,South,Residential,39,21.02,Rain,6,Yellow,0,None,Good,Thursday
1754,2023-06-17,18:24:00,North,Highway,156,79.39,Clear,1,Green,0,None,Poor,Saturday
1755,2023-08-08,15:57:00,North,Arterial,60,34.66,Clear,3,Green,1,Major,Fair,Tuesday
1756,2023-07-07,21:43:00,East,Highway,174,71.23,Clear,6,Green,0,None,Fair,Friday
1757,2023-10-26,02:02:00,Central,Highway,184,50.02,Rain,8,Green,0,None,Fair,Thursday
1758,2023-10-31,09:39:00,Central,Highway,158,67.8,Fog,4,Green,0,None,Good,Tuesday
1759,2023-05-14,05:41:00,Central,Highway,134,67.4,Snow,5,Yellow,1,Major,Good,Sunday
1760,2023-12-07,05:44:00,West,Crossroad,75,14.27,Fog,3,Yellow,0,None,Fair,Thursday
1761,2023-07-25,13:51:00,South,Residential,60,12.05,Fog,4,Green,0,None,Good,Tuesday
1762,2023-03-21,01:05:00,North,Highway,130,77.03,Rain,3,Green,0,None,Fair,Tuesday
1763,2023-02-07,09:49:00,East,Residential,38,22.61,Rain,7,Yellow,0,None,Fair,Tuesday
1764,2023-11-26,21:42:00,Central,Residential,46,48.54,Rain,1,Red,0,None,Poor,Sunday
1765,2023-07-20,06:22:00,North,Highway,113,69.49,Clear,3,Red,0,None,Fair,Thursday
1766,2023-08-26,21:25:00,East,Crossroad,79,46.86,Rain,7,Red,0,None,Poor,Saturday
1767,2023-10-18,22:11:00,North,Arterial,47,22.09,Fog,4,Red,0,None,Good,Wednesday
1768,2023-06-21,04:02:00,South,Arterial,91,44.76,Snow,3,Red,0,None,Good,Wednesday
1769,2023-01-05,20:23:00,East,Residential,63,25.5,Fog,4,Green,0,None,Good,Thursday
1770,2023-09-14,06:13:00,South,Residential,49,30.72,Fog,2,Yellow,0,None,Fair,Thursday
1771,2023-01-21,14:46:00,Central,Residential,56,43.61,Snow,6,Green,1,Fatal,Fair,Saturday
1772,2023-11-18,02:30:00,West,Crossroad,67,23.38,Rain,4,Red,0,None,Poor,Saturday
1773,2023-06-03,20:54:00,North,Arterial,77,34.51,Fog,1,Red,0,None,Fair,Saturday
1774,2023-01-21,07:52:00,West,Arterial,63,43.73,Snow,1,Green,0,None,Fair,Saturday
1775,2023-05-21,17:52:00,Central,Crossroad,27,39.64,Clear,5,Yellow,0,None,Poor,Sunday
1776,2023-12-06,01:31:00,Central,Arterial,39,19.46,Fog,4,Green,0,None,Good,Wednesday
1777,2023-06-18,05:34:00,South,Highway,156,84.09,Snow,4,Green,0,None,Fair,Sunday
1778,2023-01-11,03:08:00,East,Arterial,13,31.74,Fog,4,Yellow,0,None,Fair,Wednesday
1779,2023-08-07,06:46:00,South,Residential,62,41.23,Clear,9,Red,0,None,Fair,Monday
1780,2023-11-24,02:04:00,South,Highway,147,67.01,Clear,5,Green,0,None,Good,Friday
1781,2023-02-28,14:21:00,North,Crossroad,54,32.43,Clear,10,Red,0,None,Poor,Tuesday
1782,2023-02-12,11:50:00,North,Residential,6,41.56,Rain,9,Red,0,None,Good,Sunday
1783,2023-01-10,19:51:00,North,Highway,169,64.41,Rain,3,Green,0,None,Fair,Tuesday
1784,2023-12-20,17:12:00,West,Residential,54,50.74,Clear,7,Red,0,None,Fair,Wednesday
1785,2023-09-20,12:13:00,South,Arterial,54,39.23,Snow,2,Yellow,0,None,Poor,Wednesday
1786,2023-04-27,21:59:00,West,Crossroad,44,42.5,Snow,6,Red,0,None,Poor,Thursday
1787,2023-01-22,01:28:00,South,Highway,156,65.55,Fog,3,Green,0,None,Poor,Sunday
1788,2023-08-01,23:53:00,North,Residential,24,34.3,Snow,2,Green,0,None,Good,Tuesday
1789,2023-10-15,03:37:00,South,Crossroad,33,26.89,Snow,6,Yellow,1,Minor,Poor,Sunday
1790,2023-11-23,10:15:00,East,Crossroad,33,23.47,Fog,1,Green,0,None,Good,Thursday
1791,2023-12-07,04:44:00,East,Crossroad,92,42.65,Rain,7,Red,0,None,Fair,Thursday
1792,2023-09-29,11:04:00,West,Residential,88,22.22,Fog,1,Red,0,None,Good,Friday
1793,2023-06-17,05:45:00,North,Arterial,51,27.06,Clear,2,Red,0,None,Good,Saturday
1794,2023-06-20,10:56:00,North,Arterial,36,24.65,Rain,4,Yellow,1,Major,Good,Tuesday
1795,2023-10-09,17:58:00,North,Residential,74,28.83,Fog,1,Green,0,None,Fair,Monday
1796,2023-08-04,02:42:00,East,Residential,71,46.04,Clear,2,Green,0,None,Good,Friday
1797,2023-10-29,00:06:00,West,Highway,196,52.16,Snow,9,Red,0,None,Fair,Sunday
1798,2023-03-23,18:35:00,South,Highway,175,73.17,Fog,1,Green,0,None,Good,Thursday
1799,2023-01-09,15:13:00,South,Arterial,30,40.06,Rain,9,Red,0,None,Good,Monday
1800,2023-10-23,23:49:00,South,Crossroad,56,30.18,Rain,4,Green,0,None,Fair,Monday
1801,2023-07-18,06:52:00,Central,Residential,33,26.25,Fog,4,Green,0,None,Fair,Tuesday
1802,2023-05-28,08:15:00,Central,Highway,190,64.01,Snow,10,Red,0,None,Poor,Sunday
1803,2023-02-28,12:37:00,South,Residential,65,25.67,Rain,10,Yellow,0,None,Good,Tuesday
1804,2023-12-10,07:08:00,North,Arterial,34,40.66,Rain,2,Yellow,0,None,Good,Sunday
1805,2023-03-10,06:17:00,North,Highway,123,60.68,Rain,1,Yellow,0,None,Good,Friday
1806,2023-06-24,06:28:00,South,Arterial,50,41.11,Clear,7,Red,0,None,Fair,Saturday
1807,2023-09-23,21:17:00,West,Arterial,46,35.17,Rain,6,Green,0,None,Fair,Saturday
1808,2023-12-07,21:15:00,West,Crossroad,63,37.88,Fog,3,Red,1,Major,Good,Thursday
1809,2023-03-23,01:50:00,North,Crossroad,30,29.73,Fog,1,Green,0,None,Fair,Thursday
1810,2023-03-14,09:17:00,South,Crossroad,73,48.95,Clear,2,Red,0,None,Poor,Tuesday
1811,2023-06-28,09:41:00,South,Crossroad,22,34.81,Rain,8,Yellow,0,None,Fair,Wednesday
1812,2023-05-19,05:30:00,South,Crossroad,10,32.38,Rain,8,Green,0,None,Good,Friday
1813,2023-10-10,16:41:00,South,Highway,187,56.42,Fog,3,Yellow,0,None,Fair,Tuesday
1814,2023-05-20,21:33:00,East,Crossroad,33,47.64,Clear,2,Green,0,None,Poor,Saturday
1815,2023-05-25,08:51:00,South,Arterial,19,26.94,Snow,3,Yellow,0,None,Good,Thursday
1816,2023-06-17,22:49:00,Central,Crossroad,61,26.93,Fog,2,Green,0,None,Fair,Saturday
1817,2023-06-06,23:48:00,West,Residential,45,37.95,Fog,4,Yellow,0,None,Good,Tuesday
1818,2023-11-05,18:36:00,East,Highway,158,66.13,Snow,4,Red,0,None,Poor,Sunday
1819,2023-06-16,01:54:00,East,Residential,43,34.96,Snow,6,Green,0,None,Poor,Friday
1820,2023-08-09,17:01:00,North,Highway,147,67.66,Rain,1,Green,0,None,Fair,Wednesday
1821,2023-07-31,17:47:00,North,Highway,140,62.54,Snow,4,Yellow,0,None,Good,Monday
1822,2023-04-22,11:06:00,North,Residential,30,39.65,Clear,2,Yellow,0,None,Fair,Saturday
1823,2023-11-26,18:56:00,West,Arterial,33,28.86,Clear,10,Red,0,None,Good,Sunday
1824,2023-05-09,19:34:00,South,Highway,155,65.7,Snow,9,Yellow,0,None,Fair,Tuesday
1825,2023-12-23,23:00:00,West,Arterial,65,28.55,Snow,2,Red,0,None,Good,Saturday
1826,2023-04-28,18:17:00,North,Crossroad,58,36.41,Fog,2,Red,1,Minor,Fair,Friday
1827,2023-11-18,18:01:00,East,Arterial,58,25.39,Rain,1,Green,0,None,Good,Saturday
1828,2023-04-11,06:12:00,South,Residential,52,34.91,Snow,8,Green,0,None,Poor,Tuesday
1829,2023-03-10,01:07:00,South,Residential,50,15.31,Fog,2,Yellow,0,None,Fair,Friday
1830,2023-03-23,15:24:00,North,Arterial,53,49.7,Fog,2,Green,0,None,Poor,Thursday
1831,2023-08-04,03:05:00,South,Arterial,42,32.72,Clear,2,Green,0,None,Fair,Friday
1832,2023-12-25,05:17:00,Central,Residential,57,34.5,Snow,9,Green,0,None,Poor,Monday
1833,2023-04-21,14:27:00,South,Crossroad,73,21.94,Fog,2,Red,0,None,Fair,Friday
1834,2023-01-11,06:25:00,East,Crossroad,64,36.72,Snow,2,Green,0,None,Poor,Wednesday
1835,2023-03-06,01:14:00,Central,Highway,147,66.71,Snow,10,Red,0,None,Poor,Monday
1836,2023-03-11,01:33:00,South,Arterial,70,38.98,Rain,9,Green,0,None,Good,Saturday
1837,2023-10-06,02:15:00,Central,Highway,127,70.56,Fog,1,Yellow,0,None,Poor,Friday
1838,2023-06-20,17:08:00,South,Highway,148,64.58,Snow,3,Red,0,None,Good,Tuesday
1839,2023-04-23,22:40:00,North,Arterial,51,30.8,Snow,9,Green,1,Major,Fair,Sunday
1840,2023-08-24,05:43:00,East,Residential,73,39.16,Clear,1,Green,0,None,Good,Thursday
1841,2023-12-20,00:55:00,North,Highway,127,60.85,Fog,1,Green,1,Minor,Poor,Wednesday
1842,2023-09-04,03:28:00,Central,Residential,53,52.29,Clear,10,Yellow,1,Minor,Poor,Monday
1843,2023-06-30,10:24:00,North,Residential,62,25.2,Fog,1,Red,0,None,Good,Friday
1844,2023-03-17,19:42:00,Central,Crossroad,99,34.12,Fog,1,Red,1,Major,Poor,Friday
1845,2023-09-14,19:50:00,North,Residential,75,30.79,Snow,9,Red,0,None,Good,Thursday
1846,2023-01-14,01:38:00,North,Highway,160,70.72,Fog,3,Green,0,None,Fair,Saturday
1847,2023-02-15,11:46:00,Central,Residential,74,40.46,Rain,10,Red,0,None,Fair,Wednesday
1848,2023-07-31,04:51:00,East,Arterial,67,29.48,Fog,1,Red,0,None,Poor,Monday
1849,2023-03-29,18:24:00,North,Highway,138,66.66,Snow,4,Green,0,None,Fair,Wednesday
1850,2023-11-05,19:35:00,West,Residential,68,37.77,Clear,9,Yellow,0,None,Poor,Sunday
1851,2023-02-03,01:17:00,North,Highway,171,75.62,Snow,2,Red,0,None,Poor,Friday
1852,2023-09-28,23:00:00,East,Residential,31,25.3,Rain,8,Yellow,0,None,Fair,Thursday
1853,2023-05-08,16:12:00,West,Arterial,47,43.08,Clear,4,Red,0,None,Fair,Monday
1854,2023-02-03,04:44:00,West,Residential,39,42.82,Rain,5,Yellow,0,None,Poor,Friday
1855,2023-03-23,00:15:00,West,Arterial,58,32.32,Fog,4,Yellow,0,None,Poor,Thursday
1856,2023-06-08,08:05:00,West,Highway,121,53.47,Snow,7,Red,0,None,Poor,Thursday
1857,2023-07-11,09:55:00,North,Arterial,55,14.94,Snow,6,Green,0,None,Poor,Tuesday
1858,2023-12-16,05:18:00,South,Highway,170,78.42,Clear,5,Red,0,None,Fair,Saturday
1859,2023-05-24,09:32:00,Central,Highway,214,82.46,Rain,6,Yellow,0,None,Good,Wednesday
1860,2023-12-24,16:33:00,South,Residential,46,31.15,Fog,4,Yellow,0,None,Good,Sunday
1861,2023-12-23,01:43:00,East,Highway,169,77.63,Fog,1,Yellow,0,None,Poor,Saturday
1862,2023-05-30,07:13:00,South,Arterial,17,17.71,Fog,3,Green,0,None,Poor,Tuesday
1863,2023-12-29,03:25:00,South,Arterial,37,45.83,Clear,10,Green,0,None,Good,Friday
1864,2023-08-27,23:56:00,North,Highway,159,72.56,Rain,2,Green,0,None,Poor,Sunday
1865,2023-04-12,15:13:00,South,Crossroad,26,13.47,Fog,4,Green,0,None,Good,Wednesday
1866,2023-02-09,02:58:00,Central,Crossroad,67,25.37,Fog,4,Red,0,None,Good,Thursday
1867,2023-07-28,17:46:00,Central,Highway,109,81.45,Clear,1,Green,0,None,Good,Friday
1868,2023-01-16,18:06:00,East,Crossroad,65,38.78,Clear,10,Yellow,0,None,Good,Monday
1869,2023-01-07,07:44:00,West,Residential,40,30.73,Snow,8,Yellow,0,None,Poor,Saturday
1870,2023-05-26,19:07:00,West,Highway,142,53.22,Rain,10,Red,0,None,Fair,Friday
1871,2023-03-10,01:04:00,East,Highway,135,85.21,Clear,10,Yellow,0,None,Poor,Friday
1872,2023-10-04,09:14:00,South,Crossroad,56,33.34,Snow,10,Red,0,None,Good,Wednesday
1873,2023-07-28,06:10:00,South,Arterial,30,30.55,Rain,8,Green,0,None,Good,Friday
1874,2023-06-22,13:04:00,North,Residential,6,41.78,Clear,5,Yellow,0,None,Poor,Thursday
1875,2023-10-02,13:47:00,North,Residential,78,25.26,Clear,8,Red,0,None,Good,Monday
1876,2023-08-08,13:50:00,North,Highway,138,83.29,Clear,7,Yellow,0,None,Good,Tuesday
1877,2023-01-10,01:12:00,North,Arterial,75,28.41,Fog,1,Red,0,None,Fair,Tuesday
1878,2023-01-14,12:09:00,West,Highway,136,48.25,Fog,1,Yellow,0,None,Good,Saturday
1879,2023-04-22,08:57:00,East,Residential,52,60.42,Clear,9,Red,0,None,Poor,Saturday
1880,2023-10-20,03:31:00,West,Crossroad,55,31.82,Rain,9,Yellow,0,None,Good,Friday
1881,2023-05-29,23:02:00,North,Arterial,56,31.91,Fog,4,Yellow,0,None,Good,Monday
1882,2023-06-25,09:15:00,West,Arterial,33,38.59,Snow,4,Green,0,None,Good,Sunday
1883,2023-11-11,23:07:00,North,Highway,154,64.14,Fog,1,Red,0,None,Poor,Saturday
1884,2023-01-25,16:23:00,Central,Highway,130,74.43,Fog,2,Red,0,None,Poor,Wednesday
1885,2024-01-01,14:16:00,Central,Arterial,63,27.58,Snow,10,Yellow,0,None,Poor,Monday
1886,2023-11-17,13:49:00,Central,Crossroad,70,28.02,Fog,4,Yellow,1,Fatal,Poor,Friday
1887,2023-06-01,04:34:00,East,Crossroad,34,25.92,Rain,10,Green,0,None,Fair,Thursday
1888,2023-01-11,16:56:00,East,Arterial,14,35.77,Rain,3,Green,0,None,Good,Wednesday
1889,2023-04-25,09:49:00,South,Crossroad,13,22.17,Snow,1,Yellow,0,None,Poor,Tuesday
1890,2023-12-25,00:35:00,West,Arterial,8,31.31,Snow,8,Yellow,0,None,Good,Monday
1891,2023-01-16,20:28:00,South,Arterial,46,29.39,Fog,2,Yellow,0,None,Poor,Monday
1892,2023-04-23,10:42:00,Central,Residential,29,22.62,Rain,9,Yellow,0,None,Good,Sunday
1893,2023-05-26,00:57:00,East,Crossroad,59,34.49,Clear,10,Green,0,None,Poor,Friday
1894,2023-06-24,00:35:00,South,Crossroad,56,24.92,Fog,2,Yellow,0,None,Poor,Saturday
1895,2023-05-17,02:50:00,Central,Crossroad,53,42.43,Snow,2,Red,0,None,Fair,Wednesday
1896,2023-04-21,00:35:00,West,Crossroad,61,35.88,Clear,3,Yellow,0,None,Poor,Friday
1897,2023-09-28,10:36:00,East,Highway,155,62.07,Fog,4,Green,0,None,Fair,Thursday
1898,2023-05-04,18:50:00,East,Residential,50,36.74,Clear,8,Green,0,None,Good,Thursday
1899,2023-01-01,00:42:00,Central,Crossroad,46,33.7,Snow,1,Red,1,Major,Good,Sunday
1900,2023-09-15,06:04:00,North,Arterial,30,23.87,Fog,1,Green,0,None,Good,Friday
1901,2023-01-29,19:41:00,East,Highway,122,51.2,Fog,1,Yellow,0,None,Poor,Sunday
1902,2023-06-14,01:29:00,West,Arterial,25,33.28,Rain,7,Yellow,0,None,Fair,Wednesday
1903,2023-01-26,23:23:00,South,Residential,32,36.11,Fog,4,Green,0,None,Fair,Thursday
1904,2023-05-25,12:10:00,North,Crossroad,50,16.25,Rain,7,Yellow,0,None,Fair,Thursday
1905,2023-11-02,04:22:00,North,Highway,163,70.49,Snow,8,Yellow,0,None,Poor,Thursday
1906,2023-01-25,05:36:00,Central,Highway,130,67.36,Fog,3,Green,1,Minor,Fair,Wednesday
1907,2023-04-12,06:29:00,South,Highway,132,64.78,Rain,3,Red,0,None,Fair,Wednesday
1908,2023-07-25,03:29:00,Central,Highway,124,49.66,Snow,3,Green,0,None,Good,Tuesday
1909,2023-02-10,19:10:00,North,Crossroad,42,38.76,Clear,4,Green,0,None,Fair,Friday
1910,2023-12-09,10:08:00,West,Crossroad,42,22.53,Fog,2,Red,0,None,Good,Saturday
1911,2023-02-08,21:34:00,East,Residential,42,34.15,Fog,2,Yellow,0,None,Good,Wednesday
1912,2023-06-15,01:09:00,West,Residential,49,41.83,Clear,5,Green,0,None,Fair,Thursday
1913,2023-01-28,07:28:00,South,Residential,36,51.72,Clear,9,Red,0,None,Fair,Saturday
1914,2023-03-14,14:47:00,West,Arterial,26,35.9,Rain,3,Green,0,None,Good,Tuesday
1915,2023-09-09,18:34:00,South,Highway,173,67.85,Rain,7,Red,0,None,Poor,Saturday
1916,2023-10-07,10:47:00,West,Crossroad,45,27.77,Rain,9,Red,0,None,Good,Saturday
1917,2023-02-28,16:11:00,Central,Residential,70,20.62,Snow,4,Green,0,None,Fair,Tuesday
1918,2023-08-19,23:01:00,West,Crossroad,30,28.82,Snow,8,Yellow,0,None,Good,Saturday
1919,2023-02-01,12:55:00,West,Arterial,74,35.04,Snow,1,Yellow,0,None,Good,Wednesday
1920,2023-01-02,12:34:00,South,Highway,130,61.52,Rain,6,Green,0,None,Good,Monday
1921,2023-03-23,02:25:00,East,Highway,137,58.32,Fog,1,Yellow,0,None,Fair,Thursday
1922,2023-07-27,18:09:00,North,Arterial,69,26.28,Clear,6,Yellow,0,None,Good,Thursday
1923,2023-08-22,19:02:00,Central,Residential,82,38.63,Rain,10,Red,0,None,Poor,Tuesday
1924,2023-10-07,00:10:00,South,Highway,171,60.3,Fog,2,Green,0,None,Poor,Saturday
1925,2023-10-05,13:46:00,Central,Residential,47,20.53,Fog,3,Yellow,0,None,Good,Thursday
1926,2023-06-22,23:39:00,Central,Highway,139,84.94,Clear,8,Red,0,None,Fair,Thursday
1927,2023-09-17,14:51:00,North,Crossroad,75,28.93,Clear,4,Red,0,None,Good,Sunday
1928,2023-07-25,14:24:00,West,Arterial,42,30.79,Rain,8,Green,0,None,Poor,Tuesday
1929,2023-02-09,19:04:00,West,Crossroad,22,36.73,Snow,3,Red,0,None,Poor,Thursday
1930,2023-10-22,13:32:00,West,Arterial,35,30.44,Rain,10,Red,0,None,Poor,Sunday
1931,2023-01-20,20:34:00,East,Highway,140,57.69,Snow,4,Yellow,0,None,Good,Friday
1932,2023-12-23,08:56:00,North,Residential,49,30.28,Snow,10,Red,0,None,Poor,Saturday
1933,2023-08-22,18:02:00,North,Highway,142,58.17,Rain,3,Red,0,None,Poor,Tuesday
1934,2023-06-25,11:17:00,East,Arterial,56,45.23,Snow,7,Red,0,None,Poor,Sunday
1935,2023-06-30,19:18:00,South,Arterial,52,39.97,Rain,10,Yellow,0,None,Poor,Friday
1936,2023-07-20,07:55:00,South,Highway,122,65.26,Fog,3,Red,1,Fatal,Good,Thursday
1937,2023-06-17,05:34:00,East,Crossroad,28,20.18,Rain,3,Red,0,None,Fair,Saturday
1938,2023-03-29,12:37:00,South,Arterial,35,41.54,Fog,3,Yellow,1,Fatal,Poor,Wednesday
1939,2023-02-24,17:45:00,West,Residential,69,33.94,Fog,4,Green,0,None,Poor,Friday
1940,2023-07-17,17:20:00,North,Residential,19,30.43,Snow,5,Yellow,0,None,Fair,Monday
1941,2023-04-10,09:40:00,Central,Highway,156,81.76,Clear,10,Green,0,None,Fair,Monday
1942,2023-01-25,06:33:00,East,Arterial,13,24.88,Fog,3,Green,0,None,Good,Wednesday
1943,2023-06-07,02:20:00,East,Crossroad,48,45.36,Clear,4,Red,0,None,Fair,Wednesday
1944,2023-03-30,11:39:00,South,Crossroad,6,30.7,Snow,2,Yellow,0,None,Poor,Thursday
1945,2023-08-07,14:54:00,East,Highway,152,88.5,Clear,3,Yellow,0,None,Fair,Monday
1946,2023-11-26,03:18:00,North,Highway,163,68.66,Fog,4,Green,0,None,Fair,Sunday
1947,2023-03-04,22:37:00,Central,Crossroad,34,20.92,Clear,3,Yellow,0,None,Poor,Saturday
1948,2023-01-04,08:23:00,South,Arterial,42,40.01,Fog,2,Red,0,None,Good,Wednesday
1949,2023-10-13,13:26:00,North,Residential,77,37.68,Snow,8,Red,0,None,Poor,Friday
1950,2023-03-27,04:31:00,East,Residential,58,35.04,Fog,3,Yellow,0,None,Poor,Monday
1951,2023-08-05,11:50:00,East,Residential,38,30.96,Rain,5,Yellow,0,None,Good,Saturday
1952,2023-03-02,02:51:00,West,Residential,83,30.57,Clear,1,Green,1,Major,Good,Thursday
1953,2023-07-10,20:14:00,Central,Arterial,82,36.78,Clear,2,Green,0,None,Good,Monday
1954,2023-06-12,02:13:00,North,Residential,76,20.75,Fog,2,Red,0,None,Good,Monday
1955,2023-08-06,17:47:00,South,Highway,161,58.11,Fog,4,Red,0,None,Fair,Sunday
1956,2023-11-14,22:31:00,South,Crossroad,21,33.75,Rain,8,Red,0,None,Fair,Tuesday
1957,2023-05-30,20:26:00,South,Highway,170,57.24,Rain,3,Red,0,None,Poor,Tuesday
1958,2023-05-28,06:04:00,Central,Arterial,20,31.27,Rain,2,Yellow,0,None,Poor,Sunday
1959,2023-04-08,02:08:00,South,Arterial,48,45.48,Clear,10,Yellow,0,None,Fair,Saturday
1960,2023-07-13,23:00:00,North,Arterial,68,31.52,Snow,3,Red,0,None,Fair,Thursday
1961,2023-10-11,14:22:00,North,Arterial,87,33.79,Snow,2,Red,0,None,Poor,Wednesday
1962,2023-04-01,05:57:00,East,Crossroad,43,19.11,Snow,6,Red,0,None,Fair,Saturday
1963,2023-05-17,15:08:00,West,Arterial,44,36.64,Clear,10,Red,0,None,Good,Wednesday
1964,2023-12-09,23:29:00,West,Arterial,69,44.62,Clear,9,Red,0,None,Good,Saturday
1965,2023-08-14,03:41:00,West,Arterial,26,41.72,Clear,4,Red,0,None,Poor,Monday
1966,2023-04-22,18:41:00,Central,Arterial,63,55.28,Clear,3,Red,0,None,Good,Saturday
1967,2023-10-18,19:13:00,West,Arterial,67,47.61,Clear,6,Yellow,0,None,Fair,Wednesday
1968,2023-10-27,02:40:00,East,Arterial,51,35.11,Rain,6,Green,0,None,Good,Friday
1969,2023-12-26,07:50:00,Central,Arterial,74,21.34,Fog,3,Yellow,0,None,Fair,Tuesday
1970,2023-09-08,23:41:00,West,Crossroad,43,25.82,Rain,5,Green,0,None,Fair,Friday
1971,2023-01-11,18:21:00,East,Residential,57,41.84,Snow,2,Yellow,1,Major,Poor,Wednesday
1972,2023-11-06,18:28:00,North,Arterial,38,12.88,Rain,3,Red,1,Minor,Good,Monday
